CustomerID,Recency,Frequency,Monetary,Return_Value,Net_Monetary,R_Score,F_Score,M_Score,Customer_Segment
17636,19,1,285.56,19.630000000000003,265.93,4,2,2,Hibernating / Lost
17637,31,2,547.0600000000001,0.0,547.0600000000001,4,3,3,Loyal Customers
17639,276,1,108.5,0.0,108.5,1,2,1,Hibernating / Lost
17640,87,1,621.66,0.0,621.66,2,2,3,At Risk
17642,120,2,712.29,0.0,712.29,2,3,3,At Risk
17643,373,1,101.55,0.0,101.55,1,2,1,Hibernating / Lost
17644,1,11,2895.64,126.66,2768.98,5,5,5,Champions
17646,219,3,1008.39,12.73,995.66,1,4,4,At Risk
17647,65,1,133.06,0.0,133.06,3,2,1,Hibernating / Lost
17648,61,4,1797.5,7.95,1789.55,3,4,4,Loyal Customers
17649,138,1,868.49,6.75,861.74,2,2,3,At Risk
17650,21,1,166.08,0.0,166.08,4,2,1,Hibernating / Lost
17651,12,10,3945.0,58.330000000000005,3886.67,5,5,5,Champions
17652,25,12,4867.72,130.59,4737.13,4,5,5,Champions
17653,37,4,1207.56,31.68,1175.8799999999999,3,4,4,Loyal Customers
17654,277,1,117.55,0.0,117.55,1,2,1,Hibernating / Lost
17655,11,7,2638.94,67.2,2571.7400000000002,5,5,5,Champions
17656,73,5,1674.69,0.0,1674.69,2,4,4,At Risk
17658,26,2,595.42,109.53999999999999,485.88,4,3,3,Loyal Customers
17659,17,12,2999.46,44.709999999999994,2954.75,4,5,5,Champions
17660,141,1,196.0,0.0,196.0,2,2,1,Hibernating / Lost
17663,26,7,1802.91,14.64,1788.27,4,5,4,Champions
17664,19,2,604.64,0.0,604.64,4,3,3,Loyal Customers
17666,4,2,728.16,0.0,728.16,5,3,3,Loyal Customers
17667,66,5,2055.51,0.0,2055.51,3,4,5,Loyal Customers
17668,1,2,347.75,0.0,347.75,5,3,2,Loyal Customers
17669,43,7,3406.7200000000003,0.0,3406.7200000000003,3,5,5,Loyal Customers
17670,228,1,205.7,0.0,205.7,1,2,1,Hibernating / Lost
17671,16,4,1572.71,288.63,1284.08,4,4,4,Champions
17672,50,2,3178.17,71.55,3106.62,3,3,5,Loyal Customers
17673,2,6,1629.12,6.9,1622.2199999999998,5,5,4,Champions
17674,74,2,551.04,0.0,551.04,2,3,3,At Risk
17675,1,31,20374.28,276.18,20098.1,5,5,5,Champions
17676,4,6,1387.68,4.41,1383.27,5,5,4,Champions
17677,2,30,16363.23,144.01,16219.22,5,5,5,Champions
17678,264,1,298.11,0.0,298.11,1,2,2,Hibernating / Lost
17679,53,2,1992.1100000000001,0.0,1992.1100000000001,3,3,4,Loyal Customers
17680,24,1,184.4,0.0,184.4,4,2,1,Hibernating / Lost
17682,10,6,2474.33,15.0,2459.33,5,5,5,Champions
17684,44,1,239.41,0.0,239.41,3,2,1,Hibernating / Lost
17685,17,7,3191.53,0.0,3191.53,4,5,5,Champions
17686,7,7,5739.46,0.0,5739.46,5,5,5,Champions
17690,30,15,4757.95,9.5,4748.45,4,5,5,Champions
17691,358,2,290.40000000000003,0.0,290.40000000000003,1,3,2,At Risk
17692,127,4,740.9399999999999,7.5,733.4399999999999,2,4,3,At Risk
17693,137,1,200.47,13.45,187.02,2,2,1,Hibernating / Lost
17694,142,1,283.12,0.0,283.12,2,2,2,Hibernating / Lost
17695,132,2,765.34,0.0,765.34,2,3,3,At Risk
17696,38,8,2285.71,84.66,2201.05,3,5,5,Loyal Customers
17697,236,1,338.95,0.0,338.95,1,2,2,Hibernating / Lost
17698,261,1,154.95,0.0,154.95,1,2,1,Hibernating / Lost
17700,17,4,2534.64,25.75,2508.89,4,4,5,Champions
17701,253,1,417.95,0.0,417.95,1,2,2,Hibernating / Lost
17702,30,4,1824.37,104.65,1719.7199999999998,4,4,4,Champions
17703,35,3,798.74,0.0,798.74,3,4,3,Loyal Customers
17704,169,2,885.19,0.0,885.19,2,3,3,At Risk
17705,3,9,1823.52,42.4,1781.12,5,5,4,Champions
17706,4,17,10504.49,407.12000000000006,10097.369999999999,5,5,5,Champions
17707,185,2,152.4,0.0,152.4,1,3,1,At Risk
17708,188,2,267.08,0.0,267.08,1,3,2,At Risk
17709,170,1,137.45,0.0,137.45,2,2,1,Hibernating / Lost
17711,11,2,385.1,0.0,385.1,5,3,2,Loyal Customers
17712,45,1,522.91,0.0,522.91,3,2,3,Hibernating / Lost
17714,321,1,153.0,0.0,153.0,1,2,1,Hibernating / Lost
17715,201,1,326.4,0.0,326.4,1,2,2,Hibernating / Lost
17716,23,11,5655.99,150.2,5505.79,4,5,5,Champions
17718,232,1,139.35,0.0,139.35,1,2,1,Hibernating / Lost
17719,38,15,5396.04,28.240000000000002,5367.8,3,5,5,Loyal Customers
17720,26,4,1195.94,0.0,1195.94,4,4,4,Champions
17722,96,4,2424.04,43.4,2380.64,2,4,5,At Risk
17723,127,6,3276.4000000000005,0.0,3276.4000000000005,2,5,5,At Risk
17724,71,3,1033.0,37.35,995.65,3,4,4,Loyal Customers
17725,16,11,3439.08,67.95,3371.13,4,5,5,Champions
17727,15,1,1060.25,17.700000000000003,1042.55,4,2,4,Hibernating / Lost
17728,4,3,2876.01,360.33,2515.6800000000003,5,4,5,Champions
17730,3,13,5298.4800000000005,9.65,5288.830000000001,5,5,5,Champions
17731,79,4,1240.11,361.90999999999997,878.1999999999999,2,4,3,At Risk
17732,373,1,303.97,0.0,303.97,1,2,2,Hibernating / Lost
17733,39,2,692.19,0.0,692.19,3,3,3,Loyal Customers
17734,54,3,700.63,0.0,700.63,3,4,3,Loyal Customers
17735,2,19,13110.02,0.0,13110.02,5,5,5,Champions
17736,9,3,377.44,39.95,337.49,5,4,2,Loyal Customers
17737,9,2,168.24,0.0,168.24,5,3,1,Loyal Customers
17738,19,4,1879.05,15.7,1863.35,4,4,4,Champions
17739,12,7,2791.35,5.300000000000001,2786.0499999999997,5,5,5,Champions
17742,113,2,355.11,0.0,355.11,2,3,2,At Risk
17744,4,6,2322.4,31.32,2291.08,5,5,5,Champions
17746,240,1,110.25,11.45,98.8,1,2,1,Hibernating / Lost
17747,113,1,71.4,6.75,64.65,2,2,1,Hibernating / Lost
17749,178,2,674.52,0.0,674.52,2,3,3,At Risk
17750,5,9,1797.57,0.0,1797.57,5,5,4,Champions
17752,359,1,80.64,0.0,80.64,1,2,1,Hibernating / Lost
17754,1,5,1772.26,32.34,1739.92,5,4,4,Champions
17757,1,30,5605.29,19.8,5585.49,5,5,5,Champions
17758,19,8,3456.7000000000003,0.0,3456.7000000000003,4,5,5,Champions
17759,17,3,834.99,0.0,834.99,4,4,3,Loyal Customers
17760,22,2,287.59,0.0,287.59,4,3,2,Loyal Customers
17761,33,1,712.78,0.0,712.78,4,2,3,Hibernating / Lost
17763,263,1,15.0,0.0,15.0,1,2,1,Hibernating / Lost
17764,51,2,818.8199999999999,0.0,818.8199999999999,3,3,3,Loyal Customers
17765,159,3,371.88,0.0,371.88,2,4,2,At Risk
17767,15,1,271.2,0.0,271.2,4,2,2,Hibernating / Lost
17768,8,3,2273.1800000000003,0.0,2273.1800000000003,5,4,5,Champions
17769,13,10,3997.98,37.35,3960.63,5,5,5,Champions
17770,199,5,1143.27,0.0,1143.27,1,4,4,At Risk
17771,57,2,245.81,0.0,245.81,3,3,2,Loyal Customers
17772,11,2,182.77,0.0,182.77,5,3,1,Loyal Customers
17774,97,4,1225.41,9.95,1215.46,2,4,4,At Risk
17775,255,1,56.4,0.0,56.4,1,2,1,Hibernating / Lost
17777,25,3,665.86,0.0,665.86,4,4,3,Loyal Customers
17779,21,3,658.57,16.4,642.1700000000001,4,4,3,Loyal Customers
17781,159,2,188.02,0.0,188.02,2,3,1,At Risk
17783,72,2,283.47,0.0,283.47,3,3,2,Loyal Customers
17785,53,1,131.94,0.0,131.94,3,2,1,Hibernating / Lost
17786,85,2,278.74,0.0,278.74,2,3,2,At Risk
17787,153,4,1865.19,0.0,1865.19,2,4,4,At Risk
17788,74,2,1117.9,0.0,1117.9,2,3,4,At Risk
17789,281,1,225.9,0.0,225.9,1,2,1,Hibernating / Lost
17790,27,14,1965.55,0.0,1965.55,4,5,4,Champions
17791,30,1,106.1,0.0,106.1,4,2,1,Hibernating / Lost
17793,25,1,323.04,0.0,323.04,4,2,2,Hibernating / Lost
17795,180,2,350.39,0.0,350.39,1,3,2,At Risk
17796,40,4,697.9,0.0,697.9,3,4,3,Loyal Customers
17797,22,3,780.43,0.0,780.43,4,4,3,Loyal Customers
17799,22,10,3055.93,29.849999999999998,3026.08,4,5,5,Champions
17800,37,9,1199.01,0.0,1199.01,3,5,4,Loyal Customers
17802,82,3,1285.04,33.2,1251.84,2,4,4,At Risk
17805,74,1,512.31,0.0,512.31,2,2,3,At Risk
17806,11,1,546.04,0.0,546.04,5,2,3,Hibernating / Lost
17809,16,12,5411.91,784.29,4627.62,4,5,5,Champions
17811,4,39,7837.7300000000005,160.02,7677.71,5,5,5,Champions
17812,13,4,732.16,0.0,732.16,5,4,3,Loyal Customers
17813,14,5,1770.8799999999999,56.28,1714.6,4,4,4,Champions
17816,37,4,36.56,0.0,36.56,3,4,1,Loyal Customers
17817,4,3,387.68,0.0,387.68,5,4,2,Loyal Customers
17819,72,7,3704.87,43.8,3661.0699999999997,3,5,5,Loyal Customers
17824,51,1,298.4,0.0,298.4,3,2,2,Hibernating / Lost
17827,5,5,1995.46,0.0,1995.46,5,4,4,Champions
17828,23,4,1820.09,220.12,1599.9699999999998,4,4,4,Champions
17829,299,1,889.24,0.0,889.24,1,2,3,At Risk
17830,2,3,398.7,0.0,398.7,5,4,2,Loyal Customers
17831,33,1,35.400000000000006,0.0,35.400000000000006,4,2,1,Hibernating / Lost
17832,50,1,155.37,0.0,155.37,3,2,1,Hibernating / Lost
17835,3,3,350.64,0.0,350.64,5,4,2,Loyal Customers
17836,47,1,110.21000000000001,0.0,110.21000000000001,3,2,1,Hibernating / Lost
17837,42,8,1593.38,32.85,1560.5300000000002,3,5,4,Loyal Customers
17838,27,5,2779.3,466.6,2312.7000000000003,4,4,5,Champions
17839,42,1,338.8,0.0,338.8,3,2,2,Hibernating / Lost
17841,2,124,40991.57,650.79,40340.78,5,5,5,Champions
17843,303,1,205.48,0.0,205.48,1,2,1,Hibernating / Lost
17844,107,1,51.559999999999995,0.0,51.559999999999995,2,2,1,Hibernating / Lost
17846,85,1,2033.1,0.0,2033.1,2,2,5,At Risk
17848,81,9,901.1999999999999,0.0,901.1999999999999,2,5,3,At Risk
17849,218,4,605.8000000000001,0.0,605.8000000000001,1,4,3,At Risk
17850,372,34,5391.21,102.58,5288.63,1,5,5,At Risk
17852,12,2,114.34,0.0,114.34,5,3,1,Loyal Customers
17854,185,2,311.26,0.0,311.26,1,3,2,At Risk
17855,373,1,208.97,0.0,208.97,1,2,1,Hibernating / Lost
17856,2,4,1418.03,24.240000000000002,1393.79,5,4,4,Champions
17857,4,23,26879.04,115.69999999999999,26763.34,5,5,5,Champions
17858,6,12,5155.66,0.0,5155.66,5,5,5,Champions
17859,305,1,148.21,0.0,148.21,1,2,1,Hibernating / Lost
17860,369,1,252.8,0.0,252.8,1,2,2,Hibernating / Lost
17861,3,8,2100.8,41.6,2059.2000000000003,5,5,5,Champions
17862,324,1,330.9,0.0,330.9,1,2,2,Hibernating / Lost
17863,59,6,3160.0,0.0,3160.0,3,5,5,Loyal Customers
17864,13,3,597.5,0.0,597.5,5,4,3,Loyal Customers
17865,31,20,10526.32,367.78,10158.539999999999,4,5,5,Champions
17866,143,1,329.65,3.95,325.7,2,2,2,Hibernating / Lost
17867,30,6,1197.1000000000001,574.35,622.7500000000001,4,5,3,Loyal Customers
17869,107,5,428.18,0.0,428.18,2,4,2,At Risk
17870,2,12,1894.35,4.95,1889.3999999999999,5,5,4,Champions
17871,205,1,155.9,0.0,155.9,1,2,1,Hibernating / Lost
17873,80,5,1859.16,94.80000000000001,1764.3600000000001,2,4,4,At Risk
17874,185,6,683.46,25.200000000000003,658.26,1,5,3,At Risk
17877,170,1,237.61,0.0,237.61,2,2,1,Hibernating / Lost
17878,44,1,379.45,0.0,379.45,3,2,2,Hibernating / Lost
17879,174,1,178.51999999999998,0.0,178.51999999999998,2,2,1,Hibernating / Lost
17880,365,1,458.92,0.0,458.92,1,2,2,Hibernating / Lost
17881,304,1,133.35000000000002,0.0,133.35000000000002,1,2,1,Hibernating / Lost
17883,3,4,671.77,0.0,671.77,5,4,3,Loyal Customers
17884,4,4,717.45,0.0,717.45,5,4,3,Loyal Customers
17885,12,1,190.19,0.0,190.19,5,2,1,Hibernating / Lost
17886,32,3,899.61,0.0,899.61,4,4,3,Loyal Customers
17887,129,1,111.35,0.0,111.35,2,2,1,Hibernating / Lost
17888,21,8,726.05,200.26999999999998,525.78,4,5,3,Loyal Customers
17889,212,2,203.87,0.0,203.87,1,3,1,At Risk
17890,323,2,602.09,0.0,602.09,1,3,3,At Risk
17891,162,1,203.85999999999999,0.0,203.85999999999999,2,2,1,Hibernating / Lost
17892,56,3,244.1,0.0,244.1,3,4,2,Loyal Customers
17893,225,1,112.25,0.0,112.25,1,2,1,Hibernating / Lost
17894,72,8,1119.81,0.0,1119.81,3,5,4,Loyal Customers
17895,44,1,98.0,0.0,98.0,3,2,1,Hibernating / Lost
17896,23,1,256.32,0.0,256.32,4,2,2,Hibernating / Lost
17897,173,3,566.6,25.5,541.1,2,4,3,At Risk
17898,85,2,152.06,0.0,152.06,2,3,1,At Risk
17899,159,1,155.8,0.0,155.8,2,2,1,Hibernating / Lost
17900,190,2,112.19999999999999,97.19999999999999,15.0,1,3,1,At Risk
17901,29,1,110.38,0.0,110.38,4,2,1,Hibernating / Lost
17904,21,1,191.67,12.75,178.92,4,2,1,Hibernating / Lost
17905,71,4,800.24,0.0,800.24,3,4,3,Loyal Customers
17906,247,1,72.9,0.0,72.9,1,2,1,Hibernating / Lost
17908,374,1,243.28,0.0,243.28,1,2,2,Hibernating / Lost
17911,9,1,366.23,0.0,366.23,5,2,2,Hibernating / Lost
17912,310,5,311.01,15.399999999999999,295.61,1,4,2,At Risk
17913,59,2,411.6,0.0,411.6,3,3,2,Loyal Customers
17914,4,1,336.43,0.0,336.43,5,2,2,Hibernating / Lost
17917,45,3,341.28,0.0,341.28,3,4,2,Loyal Customers
17919,88,1,1304.04,0.0,1304.04,2,2,4,At Risk
17920,4,17,4204.1,0.0,4204.1,5,5,5,Champions
17921,64,4,826.52,0.0,826.52,3,4,3,Loyal Customers
17923,282,1,207.50000000000003,0.0,207.50000000000003,1,2,1,Hibernating / Lost
17924,12,7,2962.5,68.17,2894.33,5,5,5,Champions
17925,373,1,244.08,0.0,244.08,1,2,2,Hibernating / Lost
17926,133,2,397.29,0.0,397.29,2,3,2,At Risk
17928,45,2,212.54,0.0,212.54,3,3,1,Loyal Customers
17929,11,4,843.0,8.5,834.5,5,4,3,Loyal Customers
17930,36,5,1740.48,0.0,1740.48,3,4,4,Loyal Customers
17931,134,2,408.36,0.0,408.36,2,3,2,At Risk
17932,29,3,1331.57,0.0,1331.57,4,4,4,Champions
17934,52,2,704.25,0.0,704.25,3,3,3,Loyal Customers
17935,138,2,145.79,0.0,145.79,2,3,1,At Risk
17936,5,1,389.84,0.0,389.84,5,2,2,Hibernating / Lost
17937,9,7,4301.22,0.0,4301.22,5,5,5,Champions
17939,160,1,99.14,0.0,99.14,2,2,1,Hibernating / Lost
17940,49,10,4106.4400000000005,2122.8599999999997,1983.5800000000008,3,5,4,Loyal Customers
17941,131,1,304.56,0.0,304.56,2,2,2,Hibernating / Lost
17942,8,1,77.50000000000001,0.0,77.50000000000001,5,2,1,Hibernating / Lost
17946,233,2,149.57999999999998,0.0,149.57999999999998,1,3,1,At Risk
17947,37,1,176.68,0.0,176.68,3,2,1,Hibernating / Lost
17948,147,1,358.56000000000006,0.0,358.56000000000006,2,2,2,Hibernating / Lost
17949,1,45,58510.48,5759.64,52750.840000000004,5,5,5,Champions
17950,72,3,482.2,10.08,472.12,3,4,2,Loyal Customers
17951,40,3,1008.5400000000001,17.700000000000003,990.84,3,4,4,Loyal Customers
17954,5,12,2332.72,37.349999999999994,2295.37,5,5,5,Champions
17955,199,4,557.3,0.0,557.3,1,4,3,At Risk
17956,249,1,12.75,0.0,12.75,1,2,1,Hibernating / Lost
17957,66,1,111.68,0.0,111.68,3,2,1,Hibernating / Lost
17958,117,1,508.4599999999999,0.0,508.4599999999999,2,2,3,At Risk
17960,171,1,73.78,0.0,73.78,2,2,1,Hibernating / Lost
17961,21,39,1296.44,0.0,1296.44,4,5,4,Champions
17962,142,1,102.83,0.0,102.83,2,2,1,Hibernating / Lost
17964,32,2,471.7,0.0,471.7,4,3,2,Loyal Customers
17965,38,14,2622.57,0.0,2622.57,3,5,5,Loyal Customers
17966,38,5,1098.43,0.0,1098.43,3,4,4,Loyal Customers
17967,372,1,123.07,0.0,123.07,1,2,1,Hibernating / Lost
17968,374,1,277.35,0.0,277.35,1,2,2,Hibernating / Lost
17969,166,2,228.2,0.0,228.2,2,3,1,At Risk
17970,211,1,582.59,0.0,582.59,1,2,3,At Risk
17972,242,1,136.04,0.0,136.04,1,2,1,Hibernating / Lost
17973,52,1,337.04,0.0,337.04,3,2,2,Hibernating / Lost
17974,25,3,740.79,0.0,740.79,4,4,3,Loyal Customers
17975,15,13,4488.81,95.2,4393.610000000001,4,5,5,Champions
17976,372,1,353.19,0.0,353.19,1,2,2,Hibernating / Lost
17977,29,1,288.14,0.0,288.14,4,2,2,Hibernating / Lost
17978,365,1,300.91999999999996,0.0,300.91999999999996,1,2,2,Hibernating / Lost
17979,36,4,757.71,19.9,737.8100000000001,3,4,3,Loyal Customers
17980,166,3,811.45,0.0,811.45,2,4,3,At Risk
17984,145,1,152.68,0.0,152.68,2,2,1,Hibernating / Lost
17985,22,1,634.95,0.0,634.95,4,2,3,Hibernating / Lost
17986,56,1,20.8,0.0,20.8,3,2,1,Hibernating / Lost
17987,185,1,198.57,0.0,198.57,1,2,1,Hibernating / Lost
17988,12,7,201.12,9.95,191.17000000000002,5,5,1,Loyal Customers
17990,237,3,630.84,0.0,630.84,1,4,3,At Risk
17991,225,2,93.35,0.0,93.35,1,3,1,At Risk
17994,122,4,678.49,48.8,629.69,2,4,3,At Risk
17995,282,1,76.1,0.0,76.1,1,2,1,Hibernating / Lost
17997,74,8,1970.6699999999998,459.37,1511.2999999999997,2,5,4,At Risk
17999,37,2,382.06,0.0,382.06,3,3,2,Loyal Customers
18001,12,2,417.23,0.0,417.23,5,3,2,Loyal Customers
18004,362,1,169.47,0.0,169.47,1,2,1,Hibernating / Lost
18005,4,2,249.72,0.0,249.72,5,3,2,Loyal Customers
18006,23,1,444.68,0.0,444.68,4,2,2,Hibernating / Lost
18008,70,9,2116.19,0.0,2116.19,3,5,5,Loyal Customers
18009,235,1,257.34,5.1,252.23999999999998,1,2,2,Hibernating / Lost
18010,257,1,174.8,0.0,174.8,1,2,1,Hibernating / Lost
18011,373,1,102.78999999999999,0.0,102.78999999999999,1,2,1,Hibernating / Lost
18013,155,2,187.29,0.0,187.29,2,3,1,At Risk
18014,28,1,166.42,0.0,166.42,4,2,1,Hibernating / Lost
18015,4,1,120.03,0.0,120.03,5,2,1,Hibernating / Lost
18016,32,5,1483.56,0.0,1483.56,4,4,4,Champions
18017,81,3,523.0,0.0,523.0,2,4,3,At Risk
18018,108,2,122.14,0.0,122.14,2,3,1,At Risk
18019,52,1,38.45,0.0,38.45,3,2,1,Hibernating / Lost
18022,36,1,668.11,0.0,668.11,3,2,3,Hibernating / Lost
18024,153,2,389.78,153.0,236.77999999999997,2,3,1,At Risk
18027,99,1,115.31,0.0,115.31,2,2,1,Hibernating / Lost
18030,4,2,230.64999999999998,9.95,220.7,5,3,1,Loyal Customers
18032,334,1,73.5,0.0,73.5,1,2,1,Hibernating / Lost
18033,65,1,97.97,0.0,97.97,3,2,1,Hibernating / Lost
18034,22,2,422.88,0.0,422.88,4,3,2,Loyal Customers
18035,36,3,730.4,0.0,730.4,3,4,3,Loyal Customers
18036,32,3,405.62,0.0,405.62,4,4,2,Loyal Customers
18037,154,6,70.02,0.0,70.02,2,5,1,At Risk
18040,19,2,357.20000000000005,0.0,357.20000000000005,4,3,2,Loyal Customers
18041,12,21,4183.39,22.25,4161.14,5,5,5,Champions
18042,54,1,165.04999999999998,0.0,165.04999999999998,3,2,1,Hibernating / Lost
18043,25,3,559.51,0.0,559.51,4,4,3,Loyal Customers
18044,4,10,2088.6,2.95,2085.65,5,5,5,Champions
18045,45,1,189.4,0.0,189.4,3,2,1,Hibernating / Lost
18048,203,2,172.29000000000002,0.0,172.29000000000002,1,3,1,At Risk
18050,359,1,74.4,0.0,74.4,1,2,1,Hibernating / Lost
18053,71,1,300.02,2.95,297.07,3,2,2,Hibernating / Lost
18055,7,10,6784.1900000000005,32.050000000000004,6752.14,5,5,5,Champions
18056,288,1,363.65,0.0,363.65,1,2,2,Hibernating / Lost
18058,10,1,170.16,0.0,170.16,5,2,1,Hibernating / Lost
18059,23,3,306.46,9.75,296.71,4,4,2,Loyal Customers
18061,22,10,2119.41,0.0,2119.41,4,5,5,Champions
18062,173,3,720.52,0.0,720.52,2,4,3,At Risk
18064,133,2,814.0,0.0,814.0,2,3,3,At Risk
18065,6,14,2392.83,12.75,2380.08,5,5,5,Champions
18066,75,1,318.0,0.0,318.0,2,2,2,Hibernating / Lost
18067,40,1,396.33,0.0,396.33,3,2,2,Hibernating / Lost
18068,289,1,101.69999999999999,0.0,101.69999999999999,1,2,1,Hibernating / Lost
18069,26,5,2036.67,14.850000000000001,2021.8200000000002,4,4,5,Champions
18071,258,2,453.0,0.0,453.0,1,3,2,At Risk
18072,186,1,247.44,247.44,0.0,1,2,1,Hibernating / Lost
18073,114,12,3877.5200000000004,13.08,3864.4400000000005,2,5,5,At Risk
18074,374,1,489.6,0.0,489.6,1,2,3,At Risk
18075,23,10,2611.75,73.03,2538.72,4,5,5,Champions
18077,8,11,2633.0099999999998,0.0,2633.0099999999998,5,5,5,Champions
18078,217,2,336.13,0.0,336.13,1,3,2,At Risk
18079,45,4,3651.97,0.0,3651.97,3,4,5,Loyal Customers
18080,19,2,1231.5,0.0,1231.5,4,3,4,Loyal Customers
18081,36,3,343.45,0.0,343.45,3,4,2,Loyal Customers
18082,26,1,703.37,0.0,703.37,4,2,3,Hibernating / Lost
18084,16,1,90.47999999999999,2.95,87.52999999999999,4,2,1,Hibernating / Lost
18085,330,2,689.95,0.0,689.95,1,3,3,At Risk
18086,274,1,101.34,0.0,101.34,1,2,1,Hibernating / Lost
18087,98,2,4055.7199999999993,285.59999999999997,3770.1199999999994,2,3,5,At Risk
18088,61,1,167.67000000000002,0.0,167.67000000000002,3,2,1,Hibernating / Lost
18092,2,11,9068.26,2.5,9065.76,5,5,5,Champions
18093,93,4,2106.52,23.1,2083.42,2,4,5,At Risk
18094,82,7,3017.3,0.0,3017.3,2,5,5,At Risk
18095,313,2,580.0500000000001,0.0,580.0500000000001,1,3,3,At Risk
18096,12,3,911.15,0.0,911.15,5,4,3,Loyal Customers
18097,8,6,2697.8,4.95,2692.8500000000004,5,5,5,Champions
18099,127,1,168.31,0.0,168.31,2,2,1,Hibernating / Lost
18101,11,2,223.65,0.0,223.65,5,3,1,Loyal Customers
18102,1,60,259657.3,3218.81,256438.49,5,5,5,Champions
18104,37,1,754.64,0.0,754.64,3,2,3,Hibernating / Lost
18105,38,1,113.48000000000002,0.0,113.48000000000002,3,2,1,Hibernating / Lost
18106,330,1,430.7,0.0,430.7,1,2,2,Hibernating / Lost
18108,254,1,271.0,6.35,264.65,1,2,2,Hibernating / Lost
18109,2,26,8052.97,127.65,7925.320000000001,5,5,5,Champions
18110,20,1,236.3,30.25,206.05,4,2,1,Hibernating / Lost
18112,12,2,352.69,0.0,352.69,5,3,2,Loyal Customers
18113,369,1,76.32000000000001,0.0,76.32000000000001,1,2,1,Hibernating / Lost
18114,290,1,220.1,0.0,220.1,1,2,1,Hibernating / Lost
18116,68,8,1418.03,0.0,1418.03,3,5,4,Loyal Customers
18117,26,1,320.72,0.0,320.72,4,2,2,Hibernating / Lost
18118,11,26,5653.82,58.05,5595.7699999999995,5,5,5,Champions
18119,368,1,181.12,0.0,181.12,1,2,1,Hibernating / Lost
18120,214,1,111.15,0.0,111.15,1,2,1,Hibernating / Lost
18121,149,2,673.1,0.0,673.1,2,3,3,At Risk
18122,8,6,1826.21,0.0,1826.21,5,5,4,Champions
18123,24,2,589.4399999999999,0.0,589.4399999999999,4,3,3,Loyal Customers
18125,30,4,1142.99,1.65,1141.34,4,4,4,Champions
18126,61,1,206.82999999999998,0.0,206.82999999999998,3,2,1,Hibernating / Lost
18127,19,3,348.73,0.0,348.73,4,4,2,Loyal Customers
18129,243,1,112.55000000000001,0.0,112.55000000000001,1,2,1,Hibernating / Lost
18130,15,3,1059.39,13.65,1045.74,4,4,4,Champions
18133,212,1,931.4999999999999,216.0,715.4999999999999,1,2,3,At Risk
18135,29,5,681.9100000000001,0.0,681.9100000000001,4,4,3,Loyal Customers
18136,63,3,784.33,22.5,761.83,3,4,3,Loyal Customers
18138,295,1,152.65,0.0,152.65,1,2,1,Hibernating / Lost
18139,18,6,8438.34,45.120000000000005,8393.22,4,5,5,Champions
18142,157,2,1019.52,4.62,1014.9,2,3,4,At Risk
18143,117,2,1000.16,0.0,1000.16,2,3,4,At Risk
18144,8,12,2888.75,0.0,2888.75,5,5,5,Champions
18145,13,4,2861.55,0.0,2861.55,5,4,5,Champions
18146,141,2,160.35000000000002,0.0,160.35000000000002,2,3,1,At Risk
18147,46,2,179.33999999999997,0.0,179.33999999999997,3,3,1,Loyal Customers
18149,51,3,612.0799999999999,0.0,612.0799999999999,3,4,3,Loyal Customers
18150,32,3,566.58,0.0,566.58,4,4,3,Loyal Customers
18151,135,2,653.35,0.0,653.35,2,3,3,At Risk
18154,3,2,399.19,0.0,399.19,5,3,2,Loyal Customers
18155,75,3,371.62,23.8,347.82,2,4,2,At Risk
18156,13,2,734.94,0.0,734.94,5,3,3,Loyal Customers
18158,9,2,453.4,1.65,451.75,5,3,2,Loyal Customers
18159,301,1,530.15,0.0,530.15,1,2,3,At Risk
18160,57,2,638.0600000000001,0.0,638.0600000000001,3,3,3,Loyal Customers
18161,15,5,1618.69,5.9,1612.79,4,4,4,Champions
18164,37,1,399.65000000000003,4.95,394.70000000000005,3,2,2,Hibernating / Lost
18165,177,1,302.46000000000004,0.0,302.46000000000004,2,2,2,Hibernating / Lost
18167,23,3,1384.8600000000001,29.35,1355.5100000000002,4,4,4,Champions
18168,176,6,1169.94,36.3,1133.64,2,5,4,At Risk
18169,61,1,202.65,0.0,202.65,3,2,1,Hibernating / Lost
18170,33,3,980.31,0.0,980.31,4,4,4,Champions
18171,59,5,1231.31,22.8,1208.51,3,4,4,Loyal Customers
18172,15,20,7561.68,71.50999999999999,7490.17,4,5,5,Champions
18173,87,4,2106.84,0.0,2106.84,2,4,5,At Risk
18174,7,1,104.0,0.0,104.0,5,2,1,Hibernating / Lost
18176,358,1,476.35,27.7,448.65000000000003,1,2,2,Hibernating / Lost
18177,31,6,1341.42,27.25,1314.17,4,5,4,Champions
18178,129,4,1590.81,17.4,1573.4099999999999,2,4,4,At Risk
18179,9,6,1793.17,0.0,1793.17,5,5,4,Champions
18180,5,6,1843.75,0.0,1843.75,5,5,4,Champions
18181,24,1,382.8,0.0,382.8,4,2,2,Hibernating / Lost
18183,227,2,632.07,31.55,600.5200000000001,1,3,3,At Risk
18184,15,1,49.8,0.0,49.8,4,2,1,Hibernating / Lost
18185,249,1,304.25,0.0,304.25,1,2,2,Hibernating / Lost
18188,15,3,2001.04,2.55,1998.49,4,4,4,Champions
18189,78,2,1090.24,5.9,1084.34,2,3,4,At Risk
